timestamp,player_index,packets_received,packets_sent,x,y,is_it
87970,1,3885,3885,96.1268,471.264,0
88032,0,4355,4355,241.417,695.859,1
88032,1,3889,3889,96.1268,471.264,0
88094,0,4359,4359,241.417,695.859,1
88094,1,3892,3892,96.1268,471.264,0
88155,0,4362,4362,241.417,695.859,1
88155,1,3896,3896,96.1268,471.264,0
88217,0,4366,4366,241.417,695.859,1
88217,1,3900,3900,96.1268,471.264,0
88278,0,4369,4369,241.417,695.859,1
88278,1,3903,3903,96.1268,471.264,0
88341,0,4373,4373,241.417,695.859,1
88341,1,3907,3907,96.1268,471.264,0
88404,0,4377,4377,241.417,695.859,1
88404,1,3911,3911,96.1268,471.264,0
88465,0,4380,4380,241.417,695.859,1
88465,1,3914,3914,96.1268,471.264,0
88528,0,4384,4384,241.417,695.859,1
88528,1,3918,3918,96.1268,471.264,0
88590,0,4387,4387,241.417,695.859,1
88590,1,3922,3922,96.1268,471.264,0
88651,0,4391,4391,241.417,695.859,1
88651,1,3925,3925,96.1268,471.264,0
88714,0,4395,4395,241.417,695.859,1
88714,1,3929,3929,96.1268,471.264,0
88775,0,4398,4398,241.417,695.859,1
88775,1,3932,3932,96.1268,471.264,0
88837,0,4402,4402,241.417,695.859,1
88837,1,3936,3936,96.1268,471.264,0
88899,0,4406,4406,241.417,695.859,1
88899,1,3940,3940,96.1268,471.264,0
88963,0,4409,4409,241.417,695.859,1
88963,1,3943,3943,96.1268,471.264,0
89025,0,4413,4413,241.417,695.859,1
89025,1,3947,3947,96.1268,471.264,0
89086,0,4416,4416,241.417,695.859,1
89086,1,3950,3950,96.1268,471.264,0
89148,0,4420,4420,241.417,695.859,1
89148,1,3954,3954,96.1268,471.264,0
89210,0,4424,4424,241.417,695.859,1
89210,1,3958,3958,96.1268,471.264,0
89276,0,4427,4427,241.417,695.859,1
89276,1,3961,3961,96.1268,471.264,0
89332,0,4431,4431,241.417,695.859,1
89332,1,3965,3965,96.1268,471.264,0
89394,0,4434,4434,241.417,695.859,1
89394,1,3968,3968,96.1268,471.264,0
89456,0,4438,4438,241.417,695.859,1
89456,1,3972,3972,96.1268,471.264,0
89518,0,4441,4441,241.417,695.859,1
89518,1,3976,3976,96.1268,471.264,0
89581,0,4445,4445,241.417,695.859,1
89581,1,3979,3979,96.1268,471.264,0
89644,0,4449,4449,241.417,695.859,1
89644,1,3983,3983,96.1268,471.264,0
89705,0,4452,4452,241.417,695.859,1
89705,1,3986,3986,96.1268,471.264,0
89768,0,4456,4456,241.417,695.859,1
89768,1,3990,3990,96.1268,471.264,0
89829,0,4460,4460,241.417,695.859,1
89829,1,3994,3994,96.1268,471.264,0
89892,0,4463,4463,241.417,695.859,1
89892,1,3997,3997,96.1268,471.264,0
89953,0,4467,4467,241.417,695.859,1
89953,1,4001,4001,96.1268,471.264,0
90015,0,4470,4470,241.417,695.859,1
90015,1,4005,4005,96.1268,471.264,0
90078,0,4474,4474,241.417,695.859,1
90078,1,4008,4008,96.1268,471.264,0
90141,0,4478,4478,241.417,695.859,1
90141,1,4012,4012,96.1268,471.264,0
90203,0,4481,4481,241.417,695.859,1
90203,1,4016,4016,96.1268,471.264,0
90265,0,4485,4485,241.417,695.859,1
90265,1,4020,4020,96.1268,471.264,0
90327,0,4489,4489,241.417,695.859,1
90327,1,4023,4023,96.1268,471.264,0
90389,0,4492,4492,241.417,695.859,1
90389,1,4027,4027,96.1268,471.264,0
90450,0,4496,4496,241.417,695.859,1
90450,1,4030,4030,96.1268,471.264,0
90514,0,4500,4500,241.417,695.859,1
90514,1,4034,4034,96.1268,471.264,0
90576,0,4503,4503,241.417,695.859,1
90576,1,4038,4038,96.1268,471.264,0
90639,0,4507,4507,241.417,695.859,1
90639,1,4042,4042,96.1268,471.264,0
90699,0,4510,4510,241.417,695.859,1
90699,1,4045,4045,96.1268,471.264,0
90761,0,4514,4514,241.417,695.859,1
90761,1,4049,4049,96.1268,471.264,0
90825,0,4518,4518,241.417,695.859,1
90825,1,4052,4052,96.1268,471.264,0
90886,0,4522,4522,241.417,695.859,1
90886,1,4056,4056,96.1268,471.264,0
90949,0,4525,4525,241.417,695.859,1
90949,1,4060,4060,96.1268,471.264,0
91011,0,4529,4529,241.417,695.859,1
91011,1,4063,4063,96.1268,471.264,0
91074,0,4533,4533,241.417,695.859,1
91074,1,4067,4067,96.1268,471.264,0
91136,0,4536,4536,241.417,695.859,1
91136,1,4071,4071,96.1268,471.264,0
91198,0,4540,4540,241.417,695.859,1
91198,1,4075,4075,96.1268,471.264,0
91260,0,4543,4543,241.417,695.859,1
91260,1,4078,4078,96.1268,471.264,0
91322,0,4547,4547,241.417,695.859,1
91322,1,4082,4082,96.1268,471.264,0
91385,0,4551,4551,241.417,695.859,1
91385,1,4085,4085,96.1268,471.264,0
91448,0,4554,4554,241.417,695.859,1
91448,1,4089,4089,96.1268,471.264,0
91510,0,4558,4558,241.417,695.859,1
91510,1,4093,4093,96.1268,471.264,0
91572,0,4562,4562,241.417,695.859,1
91572,1,4096,4096,96.1268,471.264,0
91635,0,4565,4565,241.417,695.859,1
91635,1,4100,4100,96.1268,471.264,0
91697,0,4569,4569,241.417,695.859,1
91697,1,4104,4104,96.1268,471.264,0
91759,0,4573,4573,241.417,695.859,1
91759,1,4107,4107,96.1268,471.264,0
91822,0,4576,4576,241.417,695.859,1
91822,1,4111,4111,96.1268,471.264,0
91885,0,4580,4580,241.417,695.859,1
91885,1,4115,4115,96.1268,471.264,0
91946,0,4584,4584,241.417,695.859,1
91946,1,4118,4118,96.1268,471.264,0
92008,0,4587,4587,241.417,695.859,1
92008,1,4122,4122,96.1268,471.264,0
92072,0,4591,4591,241.417,695.859,1
92072,1,4126,4126,96.1268,471.264,0
92134,0,4594,4594,241.417,695.859,1
92134,1,4130,4130,96.1268,471.264,0
92197,0,4598,4598,241.417,695.859,1
92197,1,4133,4133,96.1268,471.264,0
92259,0,4602,4602,241.417,695.859,1
92259,1,4137,4137,96.1268,471.264,0
92321,0,4605,4605,241.417,695.859,1
92321,1,4140,4140,96.1268,471.264,0
92384,0,4609,4609,241.417,695.859,1
92384,1,4144,4144,96.1268,471.264,0
92446,0,4613,4613,241.417,695.859,1
92446,1,4148,4148,96.1268,471.264,0
92510,0,4616,4616,241.417,695.859,1
92510,1,4151,4151,96.1268,471.264,0
92572,0,4620,4620,241.417,695.859,1
92572,1,4155,4155,96.1268,471.264,0
92633,0,4623,4623,241.417,695.859,1
92633,1,4159,4159,96.1268,471.264,0
92695,0,4627,4627,241.417,695.859,1
92695,1,4162,4162,96.1268,471.264,0
92757,0,4630,4630,241.417,695.859,1
92757,1,4166,4166,96.1268,471.264,0
92819,0,4634,4634,241.417,695.859,1
92819,1,4170,4170,96.1268,471.264,0
92882,0,4638,4638,241.417,695.859,1
92882,1,4173,4173,96.1268,471.264,0
92945,0,4641,4641,241.417,695.859,1
92945,1,4177,4177,96.1268,471.264,0
93008,0,4645,4645,241.417,695.859,1
93008,1,4181,4181,96.1268,471.264,0
93101,0,4650,4650,241.417,695.859,1
93101,1,4186,4186,96.1268,471.264,0
93163,0,4654,4654,241.417,695.859,1
93163,1,4190,4190,96.1268,471.264,0
93225,0,4658,4658,241.417,695.859,1
93225,1,4194,4194,96.1268,471.264,0
93288,0,4661,4661,241.417,695.859,1
93288,1,4197,4197,96.1268,471.264,0
93350,0,4665,4665,241.417,695.859,1
93350,1,4201,4201,96.1268,471.264,0
93412,0,4669,4669,241.417,695.859,1
93412,1,4205,4205,96.1268,471.264,0
93474,0,4672,4672,241.417,695.859,1
93474,1,4208,4208,96.1268,471.264,0
93536,0,4676,4676,241.417,695.859,1
93536,1,4212,4212,96.1268,471.264,0
93598,0,4679,4679,241.417,695.859,1
93598,1,4215,4215,96.1268,471.264,0
93659,0,4683,4683,241.417,695.859,1
93659,1,4219,4219,96.1268,471.264,0
93722,0,4686,4686,241.417,695.859,1
93722,1,4223,4223,96.1268,471.264,0
93783,0,4690,4690,241.417,695.859,1
93783,1,4226,4226,96.1268,471.264,0
93845,0,4693,4693,241.417,695.859,1
93845,1,4230,4230,96.1268,471.264,0
93907,0,4697,4697,241.417,695.859,1
93907,1,4233,4233,96.1268,471.264,0
93968,0,4701,4701,241.417,695.859,1
93968,1,4237,4237,96.1268,471.264,0
94031,0,4704,4704,241.417,695.859,1
94031,1,4241,4241,96.1268,471.264,0
94093,0,4708,4708,241.417,695.859,1
94093,1,4245,4245,96.1268,471.264,0
94156,0,4712,4712,241.417,695.859,1
94156,1,4248,4248,96.1268,471.264,0
94218,0,4715,4715,241.417,695.859,1
94218,1,4252,4252,96.1268,471.264,0
94281,0,4719,4719,241.417,695.859,1
94281,1,4255,4255,96.1268,471.264,0
94342,0,4722,4722,241.417,695.859,1
94342,1,4259,4259,96.1268,471.264,0
94404,0,4726,4726,241.417,695.859,1
94404,1,4263,4263,96.1268,471.264,0
94465,0,4729,4729,241.417,695.859,1
94465,1,4266,4266,96.1268,471.264,0
94528,0,4733,4733,241.417,695.859,1
94528,1,4270,4270,96.1268,471.264,0
94589,0,4737,4737,241.417,695.859,1
94589,1,4274,4274,96.1268,471.264,0
94651,0,4740,4740,241.417,695.859,1
94651,1,4278,4278,96.1268,471.264,0
94715,0,4744,4744,241.417,695.859,1
94715,1,4281,4281,96.1268,471.264,0
94777,0,4748,4748,241.417,695.859,1
94777,1,4285,4285,96.1268,471.264,0
94839,0,4752,4752,241.417,695.859,1
94839,1,4289,4289,96.1268,471.264,0
94903,0,4755,4755,241.417,695.859,1
94903,1,4293,4293,96.1268,471.264,0
94964,0,4759,4759,241.417,695.859,1
94964,1,4296,4296,96.1268,471.264,0
95026,0,4763,4763,241.417,695.859,1
95026,1,4300,4300,96.1268,471.264,0
95090,0,4766,4766,241.417,695.859,1
95090,1,4303,4303,96.1268,471.264,0
95151,0,4770,4770,241.417,695.859,1
95151,1,4307,4307,96.1268,471.264,0
95214,0,4774,4774,241.417,695.859,1
95214,1,4311,4311,96.1268,471.264,0
95277,0,4777,4777,241.417,695.859,1
95277,1,4315,4315,96.1268,471.264,0
95339,0,4781,4781,241.417,695.859,1
95339,1,4318,4318,96.1268,471.264,0
95402,0,4785,4785,241.417,695.859,1
95402,1,4322,4322,96.1268,471.264,0
95463,0,4788,4788,241.417,695.859,1
95463,1,4325,4325,96.1268,471.264,0
95526,0,4792,4792,241.417,695.859,1
95526,1,4329,4329,96.1268,471.264,0
95588,0,4796,4796,241.417,695.859,1
95588,1,4333,4333,96.1268,471.264,0
95651,0,4799,4799,241.417,695.859,1
95651,1,4337,4337,96.1268,471.264,0
95714,0,4803,4803,241.417,695.859,1
95714,1,4340,4340,96.1268,471.264,0
95777,0,4807,4807,241.417,695.859,1
95777,1,4344,4344,96.1268,471.264,0
95838,0,4810,4810,241.417,695.859,1
95838,1,4347,4347,96.1268,471.264,0
95901,0,4814,4814,241.417,695.859,1
95901,1,4351,4351,96.1268,471.264,0
95962,0,4817,4817,241.417,695.859,1
95962,1,4355,4355,96.1268,471.264,0
96025,0,4821,4821,241.417,695.859,1
96025,1,4358,4358,96.1268,471.264,0
96087,0,4825,4825,241.417,695.859,1
96087,1,4362,4362,96.1268,471.264,0
96151,0,4829,4829,241.417,695.859,1
96151,1,4366,4366,96.1268,471.264,0
96216,0,4832,4832,241.417,695.859,1
96216,1,4370,4370,96.1268,471.264,0
96277,0,4836,4836,241.417,695.859,1
96277,1,4373,4373,96.1268,471.264,0
96338,0,4839,4839,241.417,695.859,1
96338,1,4377,4377,96.1268,471.264,0
96400,0,4843,4843,241.417,695.859,1
96400,1,4381,4381,96.1268,471.264,0
96463,0,4847,4847,241.417,695.859,1
96463,1,4385,4385,96.1268,471.264,0
96525,0,4850,4850,241.417,695.859,1
96525,1,4388,4388,96.1268,471.264,0
96588,0,4854,4854,241.417,695.859,1
96588,1,4392,4392,96.1268,471.264,0
96651,0,4858,4858,241.417,695.859,1
96651,1,4396,4396,96.1268,471.264,0
96714,0,4862,4862,241.417,695.859,1
96714,1,4399,4399,96.1268,471.264,0
96774,0,4865,4865,241.417,695.859,1
96774,1,4403,4403,96.1268,471.264,0
96838,0,4869,4869,241.417,695.859,1
96838,1,4406,4406,96.1268,471.264,0
96901,0,4873,4873,241.417,695.859,1
96901,1,4410,4410,96.1268,471.264,0
96963,0,4876,4876,241.417,695.859,1
96963,1,4414,4414,96.1268,471.264,0
97024,0,4880,4880,241.417,695.859,1
97024,1,4417,4417,96.1268,471.264,0
97086,0,4884,4884,241.417,695.859,1
97086,1,4421,4421,96.1268,471.264,0
97150,0,4887,4887,241.417,695.859,1
97150,1,4425,4425,96.1268,471.264,0
97213,0,4891,4891,241.417,695.859,1
97213,1,4428,4428,96.1268,471.264,0
97274,0,4894,4894,241.417,695.859,1
97274,1,4432,4432,96.1268,471.264,0
97336,0,4898,4898,241.417,695.859,1
97336,1,4436,4436,96.1268,471.264,0
97399,0,4902,4902,241.417,695.859,1
97399,1,4439,4439,96.1268,471.264,0
97459,0,4905,4905,241.417,695.859,1
97459,1,4443,4443,96.1268,471.264,0
97523,0,4909,4909,241.417,695.859,1
97523,1,4447,4447,96.1268,471.264,0
97585,0,4912,4912,241.417,695.859,1
97585,1,4450,4450,96.1268,471.264,0
97647,0,4916,4916,241.417,695.859,1
97647,1,4454,4454,96.1268,471.264,0
97710,0,4919,4919,241.417,695.859,1
97710,1,4457,4457,96.1268,471.264,0
97771,0,4923,4923,241.417,695.859,1
97771,1,4461,4461,96.1268,471.264,0
97835,0,4927,4927,241.417,695.859,1
97835,1,4465,4465,96.1268,471.264,0
97896,0,4930,4930,241.417,695.859,1
97896,1,4468,4468,96.1268,471.264,0
97960,0,4934,4934,241.417,695.859,1
97960,1,4472,4472,96.1268,471.264,0
98022,0,4937,4937,241.417,695.859,1
98022,1,4476,4476,96.1268,471.264,0
98083,0,4941,4941,241.417,695.859,1
98083,1,4480,4480,96.1268,471.264,0
98146,0,4945,4945,241.417,695.859,1
98146,1,4483,4483,96.1268,471.264,0
98208,0,4948,4948,241.417,695.859,1
98208,1,4487,4487,96.1268,471.264,0
98270,0,4952,4952,241.417,695.859,1
98270,1,4491,4491,96.1268,471.264,0
98332,0,4955,4955,241.417,695.859,1
98332,1,4494,4494,96.1268,471.264,0
98394,0,4959,4959,241.417,695.859,1
98394,1,4498,4498,96.1268,471.264,0
98457,0,4963,4963,241.417,695.859,1
98457,1,4502,4502,96.1268,471.264,0
98548,0,4968,4968,241.417,695.859,1
98548,1,4507,4507,96.1268,471.264,0
98612,0,4972,4972,241.417,695.859,1
98612,1,4511,4511,96.1268,471.264,0
98675,0,4976,4976,241.417,695.859,1
98675,1,4515,4515,96.1268,471.264,0
98736,0,4979,4979,241.417,695.859,1
98736,1,4518,4518,96.1268,471.264,0
98799,0,4983,4983,241.417,695.859,1
98799,1,4522,4522,96.1268,471.264,0
98862,0,4987,4987,241.417,695.859,1
98862,1,4526,4526,96.1268,471.264,0
98925,0,4990,4990,241.417,695.859,1
98925,1,4529,4529,96.1268,471.264,0
98987,0,4994,4994,241.417,695.859,1
98987,1,4533,4533,96.1268,471.264,0
99050,0,4998,4998,241.417,695.859,1
99050,1,4537,4537,96.1268,471.264,0
99111,0,5001,5001,241.417,695.859,1
99111,1,4540,4540,96.1268,471.264,0
99172,0,5005,5005,241.417,695.859,1
99172,1,4544,4544,96.1268,471.264,0
99236,0,5008,5008,241.417,695.859,1
99236,1,4547,4547,96.1268,471.264,0
99298,0,5012,5012,241.417,695.859,1
99298,1,4551,4551,96.1268,471.264,0
99361,0,5016,5016,241.417,695.859,1
99361,1,4555,4555,96.1268,471.264,0
99422,0,5019,5019,241.417,695.859,1
99422,1,4558,4558,96.1268,471.264,0
99484,0,5023,5023,241.417,695.859,1
99484,1,4562,4562,96.1268,471.264,0
99546,0,5026,5026,241.417,695.859,1
99546,1,4566,4566,96.1268,471.264,0
99607,0,5030,5030,241.417,695.859,1
99607,1,4569,4569,96.1268,471.264,0
99670,0,5034,5034,241.417,695.859,1
99670,1,4573,4573,96.1268,471.264,0
99732,0,5037,5037,241.417,695.859,1
99732,1,4577,4577,96.1268,471.264,0
99795,0,5041,5041,241.417,695.859,1
99795,1,4580,4580,96.1268,471.264,0
99858,0,5045,5045,241.417,695.859,1
99858,1,4584,4584,96.1268,471.264,0
99919,0,5048,5048,241.417,695.859,1
99919,1,4588,4588,96.1268,471.264,0
99982,0,5052,5052,241.417,695.859,1
99982,1,4591,4591,96.1268,471.264,0
100044,0,5056,5056,241.417,695.859,1
100044,1,4595,4595,96.1268,471.264,0
100105,0,5059,5059,241.417,695.859,1
100105,1,4599,4599,96.1268,471.264,0
100168,0,5063,5063,241.417,695.859,1
100168,1,4602,4602,96.1268,471.264,0
100231,0,5067,5067,241.417,695.859,1
100231,1,4606,4606,96.1268,471.264,0
100293,0,5070,5070,241.417,695.859,1
100293,1,4610,4610,96.1268,471.264,0
100355,0,5074,5074,241.417,695.859,1
100355,1,4613,4613,96.1268,471.264,0
100418,0,5078,5078,241.417,695.859,1
100418,1,4617,4617,96.1268,471.264,0
100480,0,5082,5082,241.417,695.859,1
100480,1,4621,4621,96.1268,471.264,0
100542,0,5085,5085,241.417,695.859,1
100542,1,4624,4624,96.1268,471.264,0
100605,0,5089,5089,241.417,695.859,1
100605,1,4628,4628,96.1268,471.264,0
100667,0,5092,5092,241.417,695.859,1
100667,1,4632,4632,96.1268,471.264,0
100729,0,5096,5096,241.417,695.859,1
100729,1,4635,4635,96.1268,471.264,0
100791,0,5100,5100,241.417,695.859,1
100791,1,4639,4639,96.1268,471.264,0
100854,0,5104,5104,241.417,695.859,1
100854,1,4643,4643,96.1268,471.264,0
100915,0,5107,5107,241.417,695.859,1
100915,1,4646,4646,96.1268,471.264,0
100978,0,5111,5111,241.417,695.859,1
100978,1,4650,4650,96.1268,471.264,0
101041,0,5115,5115,241.417,695.859,1
101041,1,4654,4654,96.1268,471.264,0
101102,0,5118,5118,241.417,695.859,1
101102,1,4657,4657,96.1268,471.264,0
101164,0,5122,5122,241.417,695.859,1
101164,1,4661,4661,96.1268,471.264,0
101226,0,5125,5125,241.417,695.859,1
101226,1,4664,4664,96.1268,471.264,0
101289,0,5129,5129,241.417,695.859,1
101289,1,4668,4668,96.1268,471.264,0
101351,0,5133,5133,241.417,695.859,1
101351,1,4672,4672,96.1268,471.264,0
101414,0,5136,5136,241.417,695.859,1
101414,1,4675,4675,96.1268,471.264,0
101477,0,5140,5140,241.417,695.859,1
101477,1,4679,4679,96.1268,471.264,0
101539,0,5144,5144,241.417,695.859,1
101539,1,4683,4683,96.1268,471.264,0
101602,0,5147,5147,241.417,695.859,1
101602,1,4686,4686,96.1268,471.264,0
101664,0,5151,5151,241.417,695.859,1
101664,1,4690,4690,96.1268,471.264,0
101725,0,5154,5154,241.417,695.859,1
101725,1,4694,4694,96.1268,471.264,0
101789,0,5158,5158,241.417,695.859,1
101789,1,4697,4697,96.1268,471.264,0
101851,0,5162,5162,241.417,695.859,1
101851,1,4701,4701,96.1268,471.264,0
101913,0,5165,5165,241.417,695.859,1
101913,1,4705,4705,96.1268,471.264,0
101974,0,5169,5169,241.417,695.859,1
101974,1,4708,4708,96.1268,471.264,0
102036,0,5173,5173,241.417,695.859,1
102036,1,4712,4712,96.1268,471.264,0
102099,0,5176,5176,241.417,695.859,1
102099,1,4716,4716,96.1268,471.264,0
102162,0,5180,5180,241.417,695.859,1
102162,1,4719,4719,96.1268,471.264,0
102224,0,5184,5184,241.417,695.859,1
102224,1,4723,4723,96.1268,471.264,0
102286,0,5188,5188,241.417,695.859,1
102286,1,4727,4727,96.1268,471.264,0
102349,0,5191,5191,241.417,695.859,1
102349,1,4731,4731,96.1268,471.264,0
102410,0,5195,5195,241.417,695.859,1
102410,1,4734,4734,96.1268,471.264,0
102472,0,5198,5198,241.417,695.859,1
102472,1,4738,4738,96.1268,471.264,0
102534,0,5202,5202,241.417,695.859,1
102534,1,4741,4741,96.1268,471.264,0
102596,0,5206,5206,241.417,695.859,1
102596,1,4745,4745,96.1268,471.264,0
102658,0,5209,5209,241.417,695.859,1
102658,1,4749,4749,96.1268,471.264,0
102721,0,5213,5213,241.417,695.859,1
102721,1,4753,4753,96.1268,471.264,0
102783,0,5216,5216,241.417,695.859,1
102783,1,4756,4756,96.1268,471.264,0
102846,0,5220,5220,241.417,695.859,1
102846,1,4760,4760,96.1268,471.264,0
102907,0,5223,5223,241.417,695.859,1
102907,1,4764,4764,96.1268,471.264,0
102971,0,5227,5227,241.417,695.859,1
102971,1,4767,4767,96.1268,471.264,0
103031,0,5231,5231,241.417,695.859,1
103031,1,4771,4771,96.1268,471.264,0
103093,0,5234,5234,241.417,695.859,1
103093,1,4775,4775,96.1268,471.264,0
103156,0,5238,5238,241.417,695.859,1
103156,1,4778,4778,96.1268,471.264,0
103218,0,5242,5242,241.417,695.859,1
103218,1,4782,4782,96.1268,471.264,0
103280,0,5245,5245,241.417,695.859,1
103280,1,4786,4786,96.1268,471.264,0
103342,0,5249,5249,241.417,695.859,1
103342,1,4789,4789,96.1268,471.264,0
103403,0,5253,5253,241.417,695.859,1
103403,1,4793,4793,96.1268,471.264,0
103465,0,5256,5256,241.417,695.859,1
103465,1,4797,4797,96.1268,471.264,0
103527,0,5260,5260,241.417,695.859,1
103527,1,4800,4800,96.1268,471.264,0
103589,0,5264,5264,241.417,695.859,1
103589,1,4804,4804,96.1268,471.264,0
103652,0,5267,5267,241.417,695.859,1
103652,1,4807,4807,96.1268,471.264,0
103713,0,5271,5271,241.417,695.859,1
103713,1,4811,4811,96.1268,471.264,0
103776,0,5274,5274,241.417,695.859,1
103776,1,4815,4815,96.1268,471.264,0
103837,0,5278,5278,241.417,695.859,1
103837,1,4818,4818,96.1268,471.264,0
103900,0,5281,5281,241.417,695.859,1
103900,1,4822,4822,96.1268,471.264,0
103962,0,5285,5285,241.417,695.859,1
103962,1,4825,4825,96.1268,471.264,0
104024,0,5289,5289,241.417,695.859,1
104024,1,4829,4829,96.1268,471.264,0
104086,0,5292,5292,241.417,695.859,1
104086,1,4833,4833,96.1268,471.264,0
104148,0,5296,5296,241.417,695.859,1
104148,1,4836,4836,96.1268,471.264,0
104211,0,5299,5299,241.417,695.859,1
104211,1,4840,4840,96.1268,471.264,0
104273,0,5303,5303,241.417,695.859,1
104273,1,4844,4844,96.1268,471.264,0
104336,0,5307,5307,241.417,695.859,1
104336,1,4848,4848,96.1268,471.264,0
104400,0,5310,5310,241.417,695.859,1
104400,1,4851,4851,96.1268,471.264,0
104462,0,5314,5314,241.417,695.859,1
104462,1,4855,4855,96.1268,471.264,0
104524,0,5318,5318,241.417,695.859,1
104524,1,4859,4859,96.1268,471.264,0
104587,0,5321,5321,241.417,695.859,1
104587,1,4862,4862,96.1268,471.264,0
104648,0,5325,5325,241.417,695.859,1
104648,1,4866,4866,96.1268,471.264,0
104710,0,5329,5329,241.417,695.859,1
104710,1,4870,4870,96.1268,471.264,0
104775,0,5332,5332,241.417,695.859,1
104775,1,4873,4873,96.1268,471.264,0
104836,0,5336,5336,241.417,695.859,1
104836,1,4877,4877,96.1268,471.264,0
104897,0,5339,5339,241.417,695.859,1
104897,1,4881,4881,96.1268,471.264,0
104960,0,5342,5342,241.417,695.859,1
104960,1,4884,4884,96.1268,471.264,0
105023,0,5346,5346,241.417,695.859,1
105023,1,4888,4888,96.1268,471.264,0
105086,0,5350,5350,241.417,695.859,1
105086,1,4892,4892,96.1268,471.264,0
105148,0,5353,5353,241.417,695.859,1
105148,1,4895,4895,96.1268,471.264,0
105210,0,5357,5357,241.417,695.859,1
105210,1,4899,4899,96.1268,471.264,0
105275,0,5361,5361,241.417,695.859,1
105275,1,4903,4903,96.1268,471.264,0
105368,0,5366,5366,241.417,695.859,1
105368,1,4908,4908,96.1268,471.264,0
105431,0,5370,5370,241.417,695.859,1
105431,1,4912,4912,96.1268,471.264,0
105493,0,5373,5373,241.417,695.859,1
105493,1,4915,4915,96.1268,471.264,0
105555,0,5377,5377,241.417,695.859,1
105555,1,4919,4919,96.1268,471.264,0
105617,0,5381,5381,241.417,695.859,1
105617,1,4923,4923,96.1268,471.264,0
105681,0,5384,5384,241.417,695.859,1
105681,1,4927,4927,96.1268,471.264,0
105745,0,5388,5388,241.417,695.859,1
105745,1,4930,4930,96.1268,471.264,0
105807,0,5391,5391,241.417,695.859,1
105807,1,4934,4934,96.1268,471.264,0
105869,0,5395,5395,241.417,695.859,1
105869,1,4938,4938,96.1268,471.264,0
105930,0,5399,5399,241.417,695.859,1
105930,1,4942,4942,96.1268,471.264,0
105992,0,5402,5402,241.417,695.859,1
105992,1,4945,4945,96.1268,471.264,0
106054,0,5406,5406,241.417,695.859,1
106054,1,4949,4949,96.1268,471.264,0
106116,0,5410,5410,241.417,695.859,1
106116,1,4952,4952,96.1268,471.264,0
106178,0,5413,5413,241.417,695.859,1
106178,1,4956,4956,96.1268,471.264,0
106240,0,5417,5417,241.417,695.859,1
106240,1,4960,4960,96.1268,471.264,0
106303,0,5421,5421,241.417,695.859,1
106303,1,4963,4963,96.1268,471.264,0
106365,0,5424,5424,241.417,695.859,1
106365,1,4967,4967,96.1268,471.264,0
106428,0,5428,5428,241.417,695.859,1
106428,1,4971,4971,96.1268,471.264,0
106491,0,5432,5432,241.417,695.859,1
106491,1,4975,4975,96.1268,471.264,0
106554,0,5435,5435,241.417,695.859,1
106554,1,4978,4978,96.1268,471.264,0
106615,0,5439,5439,241.417,695.859,1
106615,1,4982,4982,96.1268,471.264,0
106677,0,5443,5443,241.417,695.859,1
106677,1,4986,4986,96.1268,471.264,0
106741,0,5446,5446,241.417,695.859,1
106741,1,4989,4989,96.1268,471.264,0
106802,0,5450,5450,241.417,695.859,1
106802,1,4993,4993,96.1268,471.264,0
106863,0,5454,5454,241.417,695.859,1
106863,1,4997,4997,96.1268,471.264,0
106926,0,5457,5457,241.417,695.859,1
106926,1,5000,5000,96.1268,471.264,0
106987,0,5461,5461,241.417,695.859,1
106987,1,5004,5004,96.1268,471.264,0
107050,0,5465,5465,241.417,695.859,1
107050,1,5008,5008,96.1268,471.264,0
107111,0,5468,5468,241.417,695.859,1
107111,1,5011,5011,96.1268,471.264,0
107173,0,5472,5472,241.417,695.859,1
107173,1,5015,5015,96.1268,471.264,0
107237,0,5476,5476,241.417,695.859,1
107237,1,5019,5019,96.1268,471.264,0
107299,0,5479,5479,241.417,695.859,1
107299,1,5022,5022,96.1268,471.264,0
107363,0,5483,5483,241.417,695.859,1
107363,1,5026,5026,96.1268,471.264,0
107424,0,5487,5487,241.417,695.859,1
107424,1,5030,5030,96.1268,471.264,0
107486,0,5490,5490,241.417,695.859,1
107486,1,5033,5033,96.1268,471.264,0
107548,0,5494,5494,241.417,695.859,1
107548,1,5037,5037,96.1268,471.264,0
107610,0,5498,5498,241.417,695.859,1
107610,1,5041,5041,96.1268,471.264,0
107673,0,5502,5502,241.417,695.859,1
107673,1,5044,5044,96.1268,471.264,0
107736,0,5505,5505,241.417,695.859,1
107736,1,5048,5048,96.1268,471.264,0
107800,0,5508,5508,241.417,695.859,1
107800,1,5052,5052,96.1268,471.264,0
107862,0,5512,5512,241.417,695.859,1
107862,1,5055,5055,96.1268,471.264,0
107925,0,5515,5515,241.417,695.859,1
107925,1,5059,5059,96.1268,471.264,0
107987,0,5519,5519,241.417,695.859,1
107987,1,5063,5063,96.1268,471.264,0
108050,0,5523,5523,241.417,695.859,1
108050,1,5066,5066,96.1268,471.264,0
108113,0,5527,5527,241.417,695.859,1
108113,1,5070,5070,96.1268,471.264,0
108173,0,5530,5530,241.417,695.859,1
108173,1,5074,5074,96.1268,471.264,0
108236,0,5534,5534,241.417,695.859,1
108236,1,5077,5077,96.1268,471.264,0
